num|date|name|budget|domestic|intl
631|3/9/2007|300|60000000|210614939|454161935
632|12/10/1999|The Green Mile|60000000|136801374|290701374
633|11/4/2005|Chicken Little|60000000|135386665|314432738
634|6/5/1998|The Truman Show|60000000|125618201|248400000
635|6/14/2002|The Bourne Identity|60000000|121468960|213300000
636|10/9/2009|Couples Retreat|60000000|109205660|172450423
637|11/17/1995|Goldeneye|60000000|106429941|356429941
638|5/30/2003|The Italian Job|60000000|106126012|176262839
639|5/9/2003|Daddy Day Care|60000000|104148781|164285587
640|6/18/1999|The General's Daughter|60000000|102705852|149705852
641|12/18/1998|The Prince of Egypt|60000000|101413188|218600000
642|8/6/2004|Collateral|60000000|100170152|217670152
643|7/4/2001|Cats & Dogs|60000000|93375151|200700000
644|12/20/2002|Two Weeks Notice|60000000|93354918|199043309
645|10/2/1998|Antz|60000000|90757863|152457863
646|4/19/2002|The Scorpion King|60000000|90580000|165890634
647|10/15/2010|Red|60000000|90380162|196439693
648|3/5/2004|Starsky & Hutch|60000000|88200225|170200225
649|6/27/1990|Days of Thunder|60000000|82670733|157670733
650|12/21/2005|Cheaper by the Dozen 2|60000000|82571173|135015330
651|8/13/2010|Eat Pray Love|60000000|80574010|205846861
652|12/21/2012|Jack Reacher|60000000|80070736|217370736
653|4/23/2004|Man on Fire|60000000|77906816|118706816
654|12/22/2000|The Family Man|60000000|75764085|124715863
655|9/9/2011|Contagion|60000000|75658097|137551594
656|12/22/1999|Any Given Sunday|60000000|75530832|100230832
657|5/15/1998|The Horse Whisperer|60000000|75383563|186883563
658|2/6/2009|Coraline|60000000|75286229|126037057
659|10/1/2004|Ladder 49|60000000|74541707|102332848
660|7/28/1999|Deep Blue Sea|60000000|73648228|165048228
661|10/28/2009|Michael Jackson's This Is It|60000000|72091016|252091016
662|1/17/2003|Kangaroo Jack|60000000|66723216|90723216
663|6/13/2008|The Happening|60000000|64506874|163403799
664|4/7/2000|Rules of Engagement|60000000|61322858|71719931
665|3/10/2006|The Shaggy Dog|60000000|61123569|87123569
666|11/22/1996|Jingle All the Way|60000000|60592389|129832389
667|4/2/2004|Hellboy|60000000|59623958|99823958
668|12/25/1998|A Civil Action|60000000|56709981|56709981
669|8/17/2012|ParaNorman|60000000|56003051|108159011
670|11/14/1997|The Jackal|60000000|54956941|159356941
671|12/25/2003|Paycheck|60000000|53789313|89350576
672|3/1/1996|Up Close & Personal|60000000|51045801|100645801
673|12/19/2008|The Tale of Despereaux|60000000|50877145|90482317
674|9/27/2002|The Tuxedo|60000000|50586000|104429625
675|1/17/2014|Jack Ryan: Shadow Recruit|60000000|50577412|131377412
676|7/14/1995|Under Siege 2: Dark Territory|60000000|50024083|104324083
677|3/24/2005|Miss Congeniality 2: Armed and Fabulous|60000000|48478006|101382396
678|11/26/1997|Alien: Resurrection|60000000|47795018|160700000
679|3/23/2007|Shooter|60000000|47003582|95703582
680|10/16/1998|Practical Magic|60000000|46850558|68336997
681|1/11/2013|Gangster Squad|60000000|46000903|104100903
682|6/19/2009|Year One|60000000|43337279|57604723
683|1/29/2010|Edge of Darkness|60000000|43313890|81208697
684|12/13/2002|Star Trek: Nemesis|60000000|43254409|67312826
685|7/12/2002|Reign of Fire|60000000|43061982|82150183
686|11/20/2009|Planet 51|60000000|42194060|108996113
687|9/12/2008|Righteous Kill|60000000|40081410|78481410
688|4/17/2009|State of Play|60000000|37017955|91445389
689|2/12/1999|My Favorite Martian|60000000|36850101|36850101
690|4/21/2006|The Sentinel|60000000|36280697|78080697
691|9/21/2012|Trouble with the Curve|60000000|35763137|47818913
692|10/10/2003|Intolerable Cruelty|60000000|35327628|121327628
693|1/10/1997|The Relic|60000000|33956608|33956608
694|4/3/1998|Mercury Rising|60000000|32983332|32983332
695|9/15/2000|Almost Famous|60000000|32522352|47371191
696|12/6/2002|Analyze That|60000000|32122249|54994757
697|4/24/2009|The Soloist|60000000|31720158|38454152
698|8/21/2013|The Mortal Instruments: City of Bones|60000000|31165421|75965567
699|11/3/2000|The Legend of Bagger Vance|60000000|30695227|39235486
700|2/22/2002|Dragonfly|60000000|30063805|30063805
701|5/13/2011|Priest|60000000|29136626|84154026
702|4/29/2005|XXX: State of the Union|60000000|26873932|71073932
703|8/15/1997|Event Horizon|60000000|26673242|26673242
704|7/2/2003|Sinbad: Legend of the Seven Seas|60000000|26483452|80767884
705|7/8/2005|Dark Water|60000000|25473093|49473093
706|8/14/1998|The Avengers|60000000|23385416|48585416
707|9/15/2006|The Black Dahlia|60000000|22672813|46672813
708|3/26/1999|EDtv|60000000|22508689|35319689
709|10/19/2001|The Last Castle|60000000|18208078|20541668
710|1/23/2009|Inkheart|60000000|17303424|58051454
711|1/14/2000|Supernova|60000000|14218868|14218868
712|9/22/2006|Flyboys|60000000|13090630|14816379
713|2/14/2014|Winter's Tale|60000000|12600231|22468620
714|10/9/1998|Holy Man|60000000|12069719|12069719
715|7/11/2008|Meet Dave|60000000|11803254|50648806
716|8/12/2005|The Great Raid|60000000|10166502|10597070
717|10/24/2003|Beyond Borders|60000000|4426297|11427090
718|5/25/1988|Rambo III|58000000|53715611|188715611
719|12/15/1995|Sabrina|58000000|53458319|87100000
720|1/20/2012|Red Tails|58000000|49876377|50365498
721|9/16/2005|Just Like Heaven|58000000|48318130|100687083
722|6/7/2013|The Internship|58000000|44672764|93672764
723|4/28/2000|The Flintstones in Viva Rock Vegas|58000000|35231365|59431365
724|4/4/2008|Leatherheads|58000000|31373938|41273938
725|12/18/2009|Did You Hear About the Morgans?|58000000|29580087|80480566
726|12/12/2008|Che, El Ar the Argentine|58000000|293708|30118557
727|5/30/2008|Sex and the City|57500000|152647258|415247258
728|9/10/2010|Resident Evil: Afterlife 3D|57500000|60128566|295874190
729|10/17/1997|Devil's Advocate|57000000|61007424|153007424
730|5/31/1996|Dragonheart|57000000|51364680|104364680
731|11/12/2004|After the Sunset|57000000|28328132|38329114
732|8/17/2001|Captain Corelli's Mandolin|57000000|25528495|62097495
733|4/11/2003|Anger Management|56000000|135560942|195660942
734|3/4/2005|The Pacifier|56000000|113006880|198006880
735|4/2/2004|Walking Tall|56000000|46213824|47313824
736|7/6/1994|Forrest Gump|55000000|329694499|679400525
737|12/14/2007|Alvin and the Chipmunks|55000000|217326974|360578644
738|2/11/2005|Hitch|55000000|177784257|366784257
739|10/6/2000|Meet the Parents|55000000|166225040|304599899
740|12/15/2006|The Pursuit of Happyness|55000000|162586036|307325633
741|6/10/1995|Pocahontas|55000000|141579773|347100000
742|12/15/1978|Superman|55000000|134218018|300200000
